"","ExperimentName","Subject","Age","Group","Gender","SubTrial","StimulDS1.CRESP","StimulDS1.RESP","StimulDS1.RT","File","accuracy","correct_RT_2.5sd"
"399","dsc","14",24,1,"female",39,"m","m",1269,"right000",1,1269
"400","dsc","14",24,1,"female",40,"m","m",1862,"right000",1,1862
"401","dsc","14",24,1,"female",41,"m","m",1071,"right000",1,1071
"402","dsc","14",24,1,"female",42,"m","m",920,"right000",1,920
"403","dsc","14",24,1,"female",43,"z","m",1126,"wrong000",0,1126
"404","dsc","14",24,1,"female",44,"z","z",1589,"wrong000",1,1589
"405","dsc","14",24,1,"female",45,"m","m",1497,"right000",1,1497
"406","dsc","14",24,1,"female",46,"m","m",1113,"right000",1,1113
"407","dsc","14",24,1,"female",47,"m","m",808,"right000",1,808
"408","dsc","14",24,1,"female",48,"m","m",1411,"right000",1,1411
"409","dsc","14",24,1,"female",49,"z","z",1086,"wrong000",1,1086
"410","dsc","14",24,1,"female",50,"z","z",1822,"wrong000",1,1822
"411","dsc","14",24,1,"female",51,"z","z",1761,"wrong000",1,1761
"412","dsc","14",24,1,"female",52,"m","m",1054,"right000",1,1054
"413","dsc","14",24,1,"female",53,"z","z",1255,"wrong000",1,1255
"414","dsc","14",24,1,"female",54,"z","z",1040,"wrong000",1,1040
"415","dsc","14",24,1,"female",55,"z","z",1738,"wrong000",1,1738
"416","dsc","14",24,1,"female",56,"m","z",952,"right000",0,952
"417","dsc","14",24,1,"female",57,"m","m",1037,"right000",1,1037
"418","dsc","14",24,1,"female",58,"z","m",1015,"wrong000",0,1015
"419","dsc","14",24,1,"female",59,"m","m",1874,"right000",1,1874
"420","dsc","14",24,1,"female",60,"m","m",1218,"right000",1,1218
"421","dsc","14",24,1,"female",61,"m","m",941,"right000",1,941
"422","dsc","14",24,1,"female",62,"m","m",939,"right000",1,939
"423","dsc","14",24,1,"female",63,"m","m",1152,"right000",1,1152
"424","dsc","14",24,1,"female",64,"z","z",1782,"wrong000",1,1782
"425","dsc","14",24,1,"female",65,"m","m",1506,"right000",1,1506
"426","dsc","14",24,1,"female",66,"m","m",1001,"right000",1,1001
"427","dsc","14",24,1,"female",67,"z","z",1276,"wrong000",1,1276
"428","dsc","14",24,1,"female",68,"z","z",3484,"wrong000",1,NA
"429","dsc","14",24,1,"female",69,"z","z",1221,"wrong000",1,1221
"430","dsc","14",24,1,"female",70,"m","z",695,"right000",0,695
"431","dsc","14",24,1,"female",71,"z","z",1382,"wrong000",1,1382
"432","dsc","14",24,1,"female",72,"m","m",1554,"right000",1,1554
"433","dsc","14",24,1,"female",73,"z","z",1119,"wrong000",1,1119
"434","dsc","14",24,1,"female",74,"z","z",973,"wrong000",1,973
"435","dsc","14",24,1,"female",75,"z","z",746,"wrong000",1,746
"436","dsc","14",24,1,"female",76,"z","z",1184,"wrong000",1,1184
"437","dsc","14",24,1,"female",77,"z","z",899,"wrong000",1,899
"438","dsc","14",24,1,"female",78,"m","m",1082,"right000",1,1082
"439","dsc","14",24,1,"female",79,"m","m",1042,"right000",1,1042
"440","dsc","14",24,1,"female",80,"m","m",1164,"right000",1,1164
"441","dsc","14",24,1,"female",81,"z","z",1337,"wrong000",1,1337
"442","dsc","14",24,1,"female",82,"m","z",1143,"wrong000",0,1143
"443","dsc","14",24,1,"female",83,"z","z",1412,"wrong000",1,1412
"444","dsc","14",24,1,"female",84,"m","z",952,"right000",0,952
"445","dsc","14",24,1,"female",85,"m","m",933,"right000",1,933
"446","dsc","14",24,1,"female",86,"m","m",923,"right000",1,923
"447","dsc","14",24,1,"female",87,"m","m",1233,"right000",1,1233
"448","dsc","14",24,1,"female",88,"m","m",859,"right000",1,859
"449","dsc","14",24,1,"female",89,"m","m",644,"right000",1,644
"450","dsc","14",24,1,"female",90,"m","m",1134,"right000",1,1134
"451","dsc","15",23,1,"male",1,"z","z",1985,"wrong000",1,1985
"452","dsc","15",23,1,"male",2,"z","z",1454,"wrong000",1,1454
"453","dsc","15",23,1,"male",3,"m","z",1239,"wrong000",0,1239
"454","dsc","15",23,1,"male",4,"z","z",1369,"wrong000",1,1369
"455","dsc","15",23,1,"male",5,"z","z",1300,"wrong000",1,1300
"456","dsc","15",23,1,"male",6,"z","z",1108,"wrong000",1,1108
"457","dsc","15",23,1,"male",7,"z","z",1443,"wrong000",1,1443
"458","dsc","15",23,1,"male",8,"m","m",1485,"right000",1,1485
"459","dsc","15",23,1,"male",9,"m","m",869,"right000",1,869
"460","dsc","15",23,1,"male",10,"z","z",949,"wrong000",1,949
"461","dsc","15",23,1,"male",11,"z","z",2050,"wrong000",1,2050
"462","dsc","15",23,1,"male",12,"m","m",1724,"right000",1,1724
"463","dsc","15",23,1,"male",13,"m","m",1450,"right000",1,1450
"464","dsc","15",23,1,"male",14,"z","z",1612,"wrong000",1,1612
"465","dsc","15",23,1,"male",15,"m","m",871,"right000",1,871
"466","dsc","15",23,1,"male",16,"m","m",1159,"right000",1,1159
"467","dsc","15",23,1,"male",17,"m","z",1021,"right000",0,1021
"468","dsc","15",23,1,"male",18,"m","m",1055,"right000",1,1055
"469","dsc","15",23,1,"male",19,"m","m",2160,"right000",1,2160
"470","dsc","15",23,1,"male",20,"m","m",1478,"right000",1,1478
"471","dsc","15",23,1,"male",21,"m","m",2030,"right000",1,2030
"472","dsc","15",23,1,"male",22,"m","m",1984,"right000",1,1984
"473","dsc","15",23,1,"male",23,"z","z",1661,"wrong000",1,1661
"474","dsc","15",23,1,"male",24,"m","m",2566,"right000",1,NA
"475","dsc","15",23,1,"male",25,"m","m",2507,"right000",1,NA
"476","dsc","15",23,1,"male",26,"z","z",1394,"wrong000",1,1394
"477","dsc","15",23,1,"male",27,"m","m",1390,"right000",1,1390
"478","dsc","15",23,1,"male",28,"z","z",1530,"wrong000",1,1530
"479","dsc","15",23,1,"male",29,"m","m",896,"right000",1,896
"480","dsc","15",23,1,"male",30,"m","m",1528,"right000",1,1528
"481","dsc","15",23,1,"male",31,"m","m",1079,"right000",1,1079
"482","dsc","15",23,1,"male",32,"m","z",919,"right000",0,919
"483","dsc","15",23,1,"male",33,"z","z",1350,"wrong000",1,1350
"484","dsc","15",23,1,"male",34,"m","m",1003,"right000",1,1003
"485","dsc","15",23,1,"male",35,"m","m",1414,"right000",1,1414
"486","dsc","15",23,1,"male",36,"z","z",1529,"wrong000",1,1529
"487","dsc","15",23,1,"male",37,"z","z",2134,"wrong000",1,2134
"488","dsc","15",23,1,"male",38,"m","m",1348,"right000",1,1348
"489","dsc","15",23,1,"male",39,"m","m",786,"right000",1,786
"490","dsc","15",23,1,"male",40,"z","z",1045,"wrong000",1,1045
"491","dsc","15",23,1,"male",41,"m","m",1167,"right000",1,1167
"492","dsc","15",23,1,"male",42,"z","z",1468,"wrong000",1,1468
"493","dsc","15",23,1,"male",43,"z","z",1108,"wrong000",1,1108
"494","dsc","15",23,1,"male",44,"z","z",1044,"wrong000",1,1044
"495","dsc","15",23,1,"male",45,"m","m",1181,"right000",1,1181
"496","dsc","15",23,1,"male",46,"z","z",1265,"wrong000",1,1265
"497","dsc","15",23,1,"male",47,"m","m",1034,"right000",1,1034
"498","dsc","15",23,1,"male",48,"m","m",2132,"right000",1,2132
"499","dsc","15",23,1,"male",49,"z","z",2050,"wrong000",1,2050
"500","dsc","15",23,1,"male",50,"z","z",1203,"wrong000",1,1203
"501","dsc","15",23,1,"male",51,"z","z",2054,"wrong000",1,2054
"502","dsc","15",23,1,"male",52,"m","m",864,"right000",1,864
"503","dsc","15",23,1,"male",53,"m","m",1112,"right000",1,1112
"504","dsc","15",23,1,"male",54,"z","z",1031,"wrong000",1,1031
"505","dsc","15",23,1,"male",55,"z","z",1393,"wrong000",1,1393
"506","dsc","15",23,1,"male",56,"z","z",1421,"wrong000",1,1421
"507","dsc","15",23,1,"male",57,"z","z",1647,"wrong000",1,1647
"508","dsc","15",23,1,"male",58,"m","m",1944,"right000",1,1944
"509","dsc","15",23,1,"male",59,"z","z",1383,"wrong000",1,1383
"510","dsc","15",23,1,"male",60,"m","m",1659,"right000",1,1659
"511","dsc","15",23,1,"male",61,"z","z",1012,"wrong000",1,1012
"512","dsc","15",23,1,"male",62,"z","z",1327,"wrong000",1,1327
"513","dsc","15",23,1,"male",63,"m","m",1454,"right000",1,1454
"514","dsc","15",23,1,"male",64,"z","z",1455,"wrong000",1,1455
"515","dsc","15",23,1,"male",65,"m","m",1640,"right000",1,1640
"516","dsc","15",23,1,"male",66,"m","m",1938,"right000",1,1938
"517","dsc","15",23,1,"male",67,"m","m",1632,"right000",1,1632
"518","dsc","15",23,1,"male",68,"z","z",1394,"wrong000",1,1394
"519","dsc","15",23,1,"male",69,"m","m",1086,"right000",1,1086
"520","dsc","15",23,1,"male",70,"m","m",1526,"right000",1,1526
"521","dsc","15",23,1,"male",71,"z","z",885,"wrong000",1,885
"522","dsc","15",23,1,"male",72,"z","z",1300,"wrong000",1,1300
"523","dsc","15",23,1,"male",73,"z","z",1699,"wrong000",1,1699
"524","dsc","15",23,1,"male",74,"z","z",1378,"wrong000",1,1378
"525","dsc","15",23,1,"male",75,"z","z",1303,"wrong000",1,1303
"526","dsc","15",23,1,"male",76,"m","m",1486,"right000",1,1486
"527","dsc","15",23,1,"male",77,"m","z",830,"right000",0,830
"528","dsc","15",23,1,"male",78,"z","z",1160,"wrong000",1,1160
"529","dsc","15",23,1,"male",79,"z","z",901,"wrong000",1,901
"530","dsc","15",23,1,"male",80,"z","z",852,"wrong000",1,852
"531","dsc","15",23,1,"male",81,"m","m",1246,"right000",1,1246
"532","dsc","15",23,1,"male",82,"z","z",1799,"wrong000",1,1799
"533","dsc","15",23,1,"male",83,"m","m",1859,"right000",1,1859
"534","dsc","15",23,1,"male",84,"z","z",1012,"wrong000",1,1012
"535","dsc","15",23,1,"male",85,"z","z",1527,"wrong000",1,1527
"536","dsc","15",23,1,"male",86,"m","m",1142,"right000",1,1142
"537","dsc","15",23,1,"male",87,"z","z",1220,"wrong000",1,1220
"538","dsc","15",23,1,"male",88,"m","m",934,"right000",1,934
"539","dsc","15",23,1,"male",89,"m","m",1700,"right000",1,1700
"540","dsc","15",23,1,"male",90,"m","m",579,"right000",1,579
"541","dsc","16",20,1,"female",1,"m","m",1195,"right000",1,1195
"542","dsc","16",20,1,"female",2,"z","z",1990,"wrong000",1,1990
"543","dsc","16",20,1,"female",3,"m","m",874,"right000",1,874
"544","dsc","16",20,1,"female",4,"z","z",1203,"wrong000",1,1203
"545","dsc","16",20,1,"female",5,"z","m",934,"wrong000",0,934
"546","dsc","16",20,1,"female",6,"m","m",1108,"right000",1,1108
"547","dsc","16",20,1,"female",7,"z","z",1107,"wrong000",1,1107
"548","dsc","16",20,1,"female",8,"z","z",1042,"wrong000",1,1042
"549","dsc","16",20,1,"female",9,"m","m",956,"right000",1,956
"550","dsc","16",20,1,"female",10,"z","z",1193,"wrong000",1,1193
"551","dsc","16",20,1,"female",11,"m","m",1053,"right000",1,1053
"552","dsc","16",20,1,"female",12,"z","z",846,"wrong000",1,846
"553","dsc","16",20,1,"female",13,"m","m",1432,"right000",1,1432
"554","dsc","16",20,1,"female",14,"z","z",802,"wrong000",1,802
"555","dsc","16",20,1,"female",15,"m","m",1229,"right000",1,1229
"556","dsc","16",20,1,"female",16,"m","m",1095,"right000",1,1095
"557","dsc","16",20,1,"female",17,"z","z",1159,"wrong000",1,1159
"558","dsc","16",20,1,"female",18,"z","z",1108,"wrong000",1,1108
"559","dsc","16",20,1,"female",19,"m","m",820,"right000",1,820
"560","dsc","16",20,1,"female",20,"m","m",1070,"right000",1,1070
"561","dsc","16",20,1,"female",21,"m","m",862,"right000",1,862
"562","dsc","16",20,1,"female",22,"m","m",856,"right000",1,856
"563","dsc","16",20,1,"female",23,"m","m",825,"right000",1,825
"564","dsc","16",20,1,"female",24,"m","m",1251,"right000",1,1251
"565","dsc","16",20,1,"female",25,"m","m",876,"right000",1,876
"566","dsc","16",20,1,"female",26,"z","z",1045,"wrong000",1,1045
"567","dsc","16",20,1,"female",27,"m","m",903,"right000",1,903
"568","dsc","16",20,1,"female",28,"z","z",894,"wrong000",1,894
"569","dsc","16",20,1,"female",29,"z","z",813,"wrong000",1,813
"570","dsc","16",20,1,"female",30,"m","m",1440,"right000",1,1440
"571","dsc","16",20,1,"female",31,"z","z",938,"wrong000",1,938
"572","dsc","16",20,1,"female",32,"z","z",1032,"wrong000",1,1032
"573","dsc","16",20,1,"female",33,"z","z",898,"wrong000",1,898
"574","dsc","16",20,1,"female",34,"m","m",1129,"right000",1,1129
"575","dsc","16",20,1,"female",35,"m","m",1032,"right000",1,1032
"576","dsc","16",20,1,"female",36,"m","m",777,"right000",1,777
"577","dsc","16",20,1,"female",37,"m","m",1390,"right000",1,1390
"578","dsc","16",20,1,"female",38,"z","z",890,"wrong000",1,890
"579","dsc","16",20,1,"female",39,"m","m",897,"right000",1,897
"580","dsc","16",20,1,"female",40,"z","z",729,"wrong000",1,729
"581","dsc","16",20,1,"female",41,"m","m",703,"right000",1,703
"582","dsc","16",20,1,"female",42,"m","m",1150,"right000",1,1150
"583","dsc","16",20,1,"female",43,"m","m",963,"right000",1,963
"584","dsc","16",20,1,"female",44,"m","z",1224,"wrong000",0,1224
"585","dsc","16",20,1,"female",45,"m","m",1531,"right000",1,1531
"586","dsc","16",20,1,"female",46,"m","m",889,"right000",1,889
"587","dsc","16",20,1,"female",47,"z","z",937,"wrong000",1,937
"588","dsc","16",20,1,"female",48,"z","z",910,"wrong000",1,910
"589","dsc","16",20,1,"female",49,"z","z",781,"wrong000",1,781
"590","dsc","16",20,1,"female",50,"z","z",777,"wrong000",1,777
"591","dsc","16",20,1,"female",51,"m","m",926,"right000",1,926
"592","dsc","16",20,1,"female",52,"z","z",948,"wrong000",1,948
"593","dsc","16",20,1,"female",53,"m","m",1169,"right000",1,1169
"594","dsc","16",20,1,"female",54,"m","m",886,"right000",1,886
"595","dsc","16",20,1,"female",55,"z","m",644,"wrong000",0,644
"596","dsc","16",20,1,"female",56,"z","z",791,"wrong000",1,791
"597","dsc","16",20,1,"female",57,"z","z",739,"wrong000",1,739
"598","dsc","16",20,1,"female",58,"z","z",744,"wrong000",1,744
"599","dsc","16",20,1,"female",59,"m","m",1061,"right000",1,1061
"600","dsc","16",20,1,"female",60,"m","m",1222,"right000",1,1222
"601","dsc","16",20,1,"female",61,"m","m",937,"right000",1,937
"602","dsc","16",20,1,"female",62,"z","z",719,"wrong000",1,719
"603","dsc","16",20,1,"female",63,"z","z",621,"wrong000",1,621
"604","dsc","16",20,1,"female",64,"z","z",623,"wrong000",1,623
"605","dsc","16",20,1,"female",65,"m","m",898,"right000",1,898
"606","dsc","16",20,1,"female",66,"m","m",977,"right000",1,977
"607","dsc","16",20,1,"female",67,"z","z",661,"wrong000",1,661
"608","dsc","16",20,1,"female",68,"m","m",870,"right000",1,870
"609","dsc","16",20,1,"female",69,"z","z",847,"wrong000",1,847
"610","dsc","16",20,1,"female",70,"m","m",896,"right000",1,896
"611","dsc","16",20,1,"female",71,"z","z",856,"wrong000",1,856
"612","dsc","16",20,1,"female",72,"m","z",529,"right000",0,529
"613","dsc","16",20,1,"female",73,"z","z",815,"wrong000",1,815
"614","dsc","16",20,1,"female",74,"m","m",1057,"right000",1,1057
"615","dsc","16",20,1,"female",75,"z","z",835,"wrong000",1,835
"616","dsc","16",20,1,"female",76,"m","m",1020,"right000",1,1020
"617","dsc","16",20,1,"female",77,"m","m",823,"right000",1,823
"618","dsc","16",20,1,"female",78,"m","m",1201,"right000",1,1201
"619","dsc","16",20,1,"female",79,"z","z",1164,"wrong000",1,1164
"620","dsc","16",20,1,"female",80,"z","z",897,"wrong000",1,897
"621","dsc","16",20,1,"female",81,"z","z",688,"wrong000",1,688
"622","dsc","16",20,1,"female",82,"z","z",736,"wrong000",1,736
"623","dsc","16",20,1,"female",83,"z","z",558,"wrong000",1,558
"624","dsc","16",20,1,"female",84,"m","m",571,"right000",1,571
"625","dsc","16",20,1,"female",85,"z","z",687,"wrong000",1,687
"626","dsc","16",20,1,"female",86,"z","z",831,"wrong000",1,831
"627","dsc","16",20,1,"female",87,"m","m",1016,"right000",1,1016
"628","dsc","16",20,1,"female",88,"m","m",843,"right000",1,843
"629","dsc","16",20,1,"female",89,"z","z",749,"wrong000",1,749
"630","dsc","16",20,1,"female",90,"z","z",650,"wrong000",1,650
"631","dsc","17",29,1,"female",1,"z","z",1317,"wrong000",1,1317
"632","dsc","17",29,1,"female",2,"z","z",1139,"wrong000",1,1139
"633","dsc","17",29,1,"female",3,"z","z",1121,"wrong000",1,1121
"634","dsc","17",29,1,"female",4,"z","z",1167,"wrong000",1,1167
"635","dsc","17",29,1,"female",5,"z","z",852,"wrong000",1,852
"636","dsc","17",29,1,"female",6,"m","m",1037,"right000",1,1037
"637","dsc","17",29,1,"female",7,"m","m",943,"right000",1,943
"638","dsc","17",29,1,"female",8,"z","z",1213,"wrong000",1,1213
"639","dsc","17",29,1,"female",9,"z","z",1136,"wrong000",1,1136
"640","dsc","17",29,1,"female",10,"m","m",894,"right000",1,894
"641","dsc","17",29,1,"female",11,"z","z",1445,"wrong000",1,1445
"642","dsc","17",29,1,"female",12,"m","m",1463,"right000",1,1463
"643","dsc","17",29,1,"female",13,"m","m",912,"right000",1,912
"644","dsc","17",29,1,"female",14,"z","z",767,"wrong000",1,767
"645","dsc","17",29,1,"female",15,"z","m",963,"wrong000",0,963
"646","dsc","17",29,1,"female",16,"z","z",1144,"wrong000",1,1144
"647","dsc","17",29,1,"female",17,"m","m",1006,"right000",1,1006
"648","dsc","17",29,1,"female",18,"m","z",1057,"wrong000",0,1057
"649","dsc","17",29,1,"female",19,"z","z",882,"wrong000",1,882
"650","dsc","17",29,1,"female",20,"m","m",930,"right000",1,930
"651","dsc","17",29,1,"female",21,"z","z",1088,"wrong000",1,1088
"652","dsc","17",29,1,"female",22,"m","m",1256,"right000",1,1256
"653","dsc","17",29,1,"female",23,"z","z",897,"wrong000",1,897
"654","dsc","17",29,1,"female",24,"z","z",648,"wrong000",1,648
"655","dsc","17",29,1,"female",25,"z","z",825,"wrong000",1,825
"656","dsc","17",29,1,"female",26,"z","z",652,"wrong000",1,652
"657","dsc","17",29,1,"female",27,"m","m",957,"right000",1,957
"658","dsc","17",29,1,"female",28,"z","z",1010,"wrong000",1,1010
"659","dsc","17",29,1,"female",29,"z","z",1653,"wrong000",1,1653
"660","dsc","17",29,1,"female",30,"z","z",934,"wrong000",1,934
"661","dsc","17",29,1,"female",31,"m","m",988,"right000",1,988
"662","dsc","17",29,1,"female",32,"m","m",1208,"right000",1,1208
"663","dsc","17",29,1,"female",33,"m","m",995,"right000",1,995
"664","dsc","17",29,1,"female",34,"m","z",999,"right000",0,999
"665","dsc","17",29,1,"female",35,"z","z",1394,"wrong000",1,1394
"666","dsc","17",29,1,"female",36,"m","m",1022,"right000",1,1022
"667","dsc","17",29,1,"female",37,"m","m",1305,"right000",1,1305
"668","dsc","17",29,1,"female",38,"m","m",800,"right000",1,800
"669","dsc","17",29,1,"female",39,"z","z",851,"wrong000",1,851
"670","dsc","17",29,1,"female",40,"m","m",1131,"right000",1,1131
"671","dsc","17",29,1,"female",41,"m","m",1105,"right000",1,1105
"672","dsc","17",29,1,"female",42,"z","z",1080,"wrong000",1,1080
"673","dsc","17",29,1,"female",43,"m","m",1320,"right000",1,1320
"674","dsc","17",29,1,"female",44,"m","m",822,"right000",1,822
"675","dsc","17",29,1,"female",45,"z","z",1177,"wrong000",1,1177
"676","dsc","17",29,1,"female",46,"m","m",1645,"right000",1,1645
"677","dsc","17",29,1,"female",47,"z","z",919,"wrong000",1,919
"678","dsc","17",29,1,"female",48,"z","z",1518,"wrong000",1,1518
"679","dsc","17",29,1,"female",49,"z","z",1292,"wrong000",1,1292
"680","dsc","17",29,1,"female",50,"m","m",1044,"right000",1,1044
"681","dsc","17",29,1,"female",51,"z","z",934,"wrong000",1,934
"682","dsc","17",29,1,"female",52,"m","m",1116,"right000",1,1116
"683","dsc","17",29,1,"female",53,"m","m",1650,"right000",1,1650
"684","dsc","17",29,1,"female",54,"m","m",1036,"right000",1,1036
"685","dsc","17",29,1,"female",55,"m","m",957,"right000",1,957
"686","dsc","17",29,1,"female",56,"m","m",699,"right000",1,699
"687","dsc","17",29,1,"female",57,"m","z",1258,"right000",0,1258
"688","dsc","17",29,1,"female",58,"z","m",939,"wrong000",0,939
"689","dsc","17",29,1,"female",59,"z","z",1177,"wrong000",1,1177
"690","dsc","17",29,1,"female",60,"m","m",781,"right000",1,781
"691","dsc","17",29,1,"female",61,"z","z",825,"wrong000",1,825
"692","dsc","17",29,1,"female",62,"m","m",739,"right000",1,739
"693","dsc","17",29,1,"female",63,"m","m",833,"right000",1,833
"694","dsc","17",29,1,"female",64,"m","m",795,"right000",1,795
"695","dsc","17",29,1,"female",65,"z","z",982,"wrong000",1,982
"696","dsc","17",29,1,"female",66,"m","m",770,"right000",1,770
"697","dsc","17",29,1,"female",67,"z","z",1023,"wrong000",1,1023
"698","dsc","17",29,1,"female",68,"m","m",921,"right000",1,921
"699","dsc","17",29,1,"female",69,"m","m",824,"right000",1,824
"700","dsc","17",29,1,"female",70,"z","m",858,"wrong000",0,858
"701","dsc","17",29,1,"female",71,"m","m",843,"right000",1,843
"702","dsc","17",29,1,"female",72,"z","z",2237,"wrong000",1,2237
"703","dsc","17",29,1,"female",73,"z","z",1135,"wrong000",1,1135
"704","dsc","17",29,1,"female",74,"m","m",1045,"right000",1,1045
"705","dsc","17",29,1,"female",75,"z","z",855,"wrong000",1,855
"706","dsc","17",29,1,"female",76,"z","z",1216,"wrong000",1,1216
"707","dsc","17",29,1,"female",77,"z","z",1002,"wrong000",1,1002
